StrippedCellLineName,Cancer_Type,mean_zscore,OXPHOS_state,EFR3A,MRPL58,EP300,ITGAV,TAFAZZIN,DNM1L,COQ4,NDUFC2,MICOS10,RAB6A,MYH9,TIPARP,CFLAR,SPTSSA,NDUFS1,SNAP23,RRAGC,ARHGEF7,CDK6,TRAF2,NCKAP1,STAMBP,COASY,ZFP36L1,ENO1,NDUFB8,FERMT2,APC,ARID1A,BRAF,CREBBP,FAT1,KMT2D,KRAS,NF1,PIK3CA,PTEN,TP53
NZOV9,OvarianEpithelialTumor,0.735696282936828,OXPHOS_high,0.0050843490107752,0.987502438693599,0.344934615910467,0.0097416336085847,0.0577811703502084,0.0173891300212849,0.989009555428752,0.983881734985398,0.945423590214548,0.0209080843572278,0.0255693614934211,0.0176661649692417,0.168457392112391,0.306575720569316,0.928655095307735,0.682613104786126,0.0068033948851834,0.0352941656582569,0.916230047370847,0.0130162923728389,0.0262642721454613,0.35951454564756,0.826453571825601,0.0348947357018615,0.0043457349112368,0.695365428341056,0.161877943900405,1,1,0,0,0,0,0,1,1,0,0
OAW42,OvarianEpithelialTumor,0.243898250696488,OXPHOS_high,0.104012788466564,0.383679291976028,0.480300157648509,0.725735484876232,0.928595221061642,0.670310729766196,0.744478047137217,0.621751562181311,0.362331879135212,0.136095395097721,0.0245667932111271,0.0009161146975793,0.712194217146338,0.126353526631092,0.0151357969056173,0.0534727540878658,0.0414640576874398,0.052393561393643,0.0257167956112412,0.453479910346446,0.028169027782167,0.116901190504989,0.918842979863367,0.0299163007748429,0.0239368849727346,0.0475613527219295,0.984867885850587,0,1,0,0,0,0,0,0,1,0,0
OC314,OvarianEpithelialTumor,0.0398117986991068,0,0.0095678682392117,0.32059126396721,0.94810372460105,0.970909559552826,0.184293322175935,0.7838209560908,0.784969443630075,0.438347671135902,0.437628185727326,0.0966517805593074,0.880095727628457,0.0497899555323496,0.976964678656128,0.691411099513067,0.204986186455436,0.026844243132029,0.0496749587068818,0.0165637078429502,0.467787891961752,0.0601374557742145,0.802896962905708,0.0267275840284482,0.650907649056609,0.708120598065272,0.891448301168367,0.466769515932085,0.150342866834817,0,1,1,0,0,1,0,0,1,0,1
OC316,OvarianEpithelialTumor,0.354375707555064,OXPHOS_high,0.257472714307827,0.536239264256025,0.792466595646397,0.93478919998625,0.163515557015305,0.963703670505303,0.442464147701239,0.747651500508632,0.609499067529175,0.01638957133791,0.924161023467218,0.539239651484634,0.993918448880633,0.630004386469532,0.471931241272339,0.232788561111888,0.3676875289468,0.9804606682772,0.44217897752831,0.054342014889386,0.767046592513018,0.337301660331584,0.027933576492512,0.975172092455818,0.94535226952028,0.388769625445559,0.472180298512883,0,1,1,1,0,1,0,0,1,0,1
OCIC4P,OvarianEpithelialTumor,-0.0191089370302925,0,0.0659864705748412,0.404801274098208,0.0085862629365948,0.975730108568203,0.294844181592882,0.957812588801046,0.441099294244632,0.399597520950682,0.673205215630984,0.0184398648779778,0.678874507471868,0.424039889344581,1,0.383155160752465,0.123102282221607,0.606034255523376,0.181593534114212,0.171134400784948,0.0161762636543693,0.134032762147872,0.941098065525865,0.220456063769416,0.123300166238477,0.613690436173654,0.0277037815743784,0.129222535892682,0.951028238393784,0,0,0,0,0,0,0,0,0,0,1
OCIP5X,OvarianEpithelialTumor,-1.06771606514598,OXPHOS_low,0.307435139575242,0.288536110266636,0.0023157634755235,0.49025919084471,0.0761133034294282,0.105439341928815,0.348587195075785,0.342716049235539,0.0792419250499757,0.27443173427985,0.250514432606802,0.0999897257669256,0.508572029223747,0.940032633747901,0.0132225590024707,0.45007670426091,0.391044490859489,0.481878974434979,0.0214636673869082,0.926563835913838,0.253782871623715,0.0961769134049149,0.644959597563124,0.861486363146379,0.145939253801928,0.182091458710031,0.939260626245579,0,0,1,0,0,0,0,0,0,0,0
ONCODG1,OvarianEpithelialTumor,0.0861579943310908,0,0.0670959582327847,0.702225686230635,0.834178049331859,0.343073804215417,0.954889258858872,0.996736032079945,0.902470008348939,0.573528962877942,0.234396270538022,0.0319975394018788,0.995036864331737,0.260143527652257,0.899387488736011,0.0563496739998378,0.775601838411374,0.999976401511763,0.934500883057784,0.0078753446624038,0.0336314360753384,0.317737786396424,0.658438690248376,0.302071294503395,0.248594310932778,0.0297545254172025,0.114371516572367,0.736903548203562,0.72726289230738,0,0,0,0,0,0,0,0,0,0,1
ONDA7,DiffuseGlioma,0.372593012435783,OXPHOS_high,0.861039483737458,0.423295830762137,0.0072874343464816,0.968427918748894,0.463833435936463,0.62243377751978,0.208117862242475,0.31526282012174,0.395482562693341,0.0667920501751278,0.710761876289261,0.278141216754859,0.0938724893125336,0.707588391247941,0.0629041965466409,0.0960156385235786,0.300495090869312,0.0456002123882281,0.0338494498808764,0.0144174510440841,0.982686149160708,0.507761382318791,0.0360298214195502,0.360714452875693,0.462655602359628,0.0976252684185381,0.999997862674892,0,0,0,0,0,0,0,1,0,0,0
ONDA8,DiffuseGlioma,0.41625699698292,OXPHOS_high,0.018807353091098,0.0586965989033092,0.0001616755348584,0.992632027906123,0.0867992168432724,0.584892896361572,0.0207545346879515,0.12496687089159,0.0680965434705594,0.357362570975764,0.974528263208902,0.598358086186333,0.590257290528446,0.300400295399513,0.0220428114045307,0.25127765664896,0.137453626840823,0.0957257796416097,0.324038536447397,0.0625881406699107,0.89127541488625,0.0475969181043293,0.0365152832995369,0.154942776268201,0.192255188043976,0.0436103239127225,0.975596057646233,0,0,0,0,0,0,0,0,0,0,1
ONDA9,DiffuseGlioma,0.567620089266955,OXPHOS_high,0.0054582733816394,0.584222509456959,0.0643457889797154,0.898899761353403,0.104002383199919,0.269090756092913,0.787628596408825,0.574462611131681,0.528545647065285,0.591344072729847,0.517827373424878,0.0228411058047095,0.0846413393617,0.500045141015912,0.247228500024094,0.209438517765727,0.0638961826477243,0.0380236340174207,0.943121034852237,0.0632225166045023,0.317586630356242,0.669436412144553,0.315261608564357,0.491186874010064,0.0248626915094568,0.247889213131958,0.915998359103599,0,0,0,0,0,0,0,0,0,0,0
OSC19,HeadandNeckSquamousCellCarcinoma,0.177602739947291,OXPHOS_high,0.947321038712529,0.195999223463775,0.477641686464821,0.0784439119319554,0.0391840409269484,0.0494691190357573,0.630758477072564,0.674139249685414,0.0911162974462956,0.693775333487987,0.0689106550424061,0.710490998599734,0.463291498786002,0.482400381800023,0.0221842007301159,0.790401994441578,0.383946713099447,0.613478870510434,0.872216425448725,0.340348861262729,0.237260052102177,0.199789007936111,0.263376797220454,0.110819949645877,0.0201933962481694,0.0695250860077087,0.0910703974971442,0,0,0,0,1,0,0,0,0,0,1
OSC20,HeadandNeckSquamousCellCarcinoma,-0.0261598615515331,0,0.744833095494442,0.482112098174171,0.0467025643807897,0.0596132326656022,0.0379533702153303,0.314850074474727,0.304374109457001,0.417294308429138,0.451340840666336,0.742740423025178,0.713037553195871,0.589633368450962,0.842572728649934,0.243875164615327,0.0985245094422521,0.139074968244971,0.667919955836012,0.93387945598008,0.903679366057105,0.203317732532632,0.0448078226816754,0.832176754536323,0.232636670110997,0.0622181466812075,0.384164605537981,0.149228049152064,0.366791348166511,0,0,0,0,0,0,0,0,0,0,1
OSRC2,RenalCellCarcinoma,-0.32893845734258,OXPHOS_low,0.135615747168682,0.439282691258436,0.0793768108159596,0.963259599590898,0.043403431022768,0.155014759150229,0.15968832218093,0.418215769114117,0.331187941040549,0.082394911666228,0.597912317247357,0.0628333484927161,0.586457096657826,0.635865609110853,0.336832437921537,0.256687392047589,0.826703042928004,0.0154108893316526,0.802980198643918,0.0279988774320373,0.302992038483594,0.333415778383218,0.110592576472755,0.553539392925915,0.0079855509960642,0.557989299731106,0.953811570919142,0,0,0,0,0,0,0,0,0,0,0
OUMS23,ColorectalAdenocarcinoma,-0.286994032385341,OXPHOS_low,0.0439084007461572,0.0995178115371512,0.863601947208857,0.842448955735875,0.436382212761344,0.941518314796053,0.0478615746331936,0.147650311131223,0.747079631161049,0.766716927549763,0.174890613054039,0.271025017393223,0.167588955204245,0.945899192104639,0.0368219558458949,0.969303930833104,0.038648422946864,0.0565402791185124,0.0265072106532195,0.0337984253060547,0.913012879725365,0.146160298977164,0.780299449934761,0.519749473452278,0.879285521513768,0.11454248722608,0.126833977223958,1,0,1,0,0,0,0,0,0,0,1
OV7,OvarianEpithelialTumor,-0.103371825166641,0,0.433813555757807,0.166263765915943,1.90578809806653e-05,0.999972946885456,0.108863658138327,0.686521461330495,0.144657821715912,0.184858832695563,0.160458800220775,0.015715462660099,0.701508766741747,0.986321968995205,0.999867782015391,0.855280387619276,0.032731781509272,0.612939169882031,0.181958313729136,0.263031325497787,0.169430346325058,0.16071944179482,0.655372157280183,0.56548510636517,0.0193097386782154,0.138539584917306,0.0299817158283309,0.043995034413332,1,0,0,0,0,0,0,1,0,0,0,1
OV90,OvarianEpithelialTumor,0.451506158871817,OXPHOS_high,0.966535831170075,0.503147819497927,0.344258151676272,0.90668467028808,0.352148016156789,0.166122234961958,0.661690857285077,0.545509370750672,0.955804395314676,0.85498428526859,0.150365561918879,0.0626807979181452,1,0.166567254150289,0.753685199213922,0.0485149156574516,0.0981490000218169,0.708799512350691,0.276501114791166,0.213618881248398,0.649452690929676,0.621093572900247,0.332973905030746,0.0242364054038851,0.0796457875336151,0.604518100226665,0.976272495664632,0,0,0,0,0,0,0,0,0,0,0
OVCAR5,OvarianEpithelialTumor,0.135244976836697,0,0.0928035177248277,0.178248603515411,0.0394708377726156,0.999999999829099,0.145268355923329,0.196643127976327,0.673009630885155,0.158665351821279,0.0873142542165869,0.451878071942505,0.969590338035152,0.430902249766331,1,0.242090212068398,0.0405538796819719,0.417342825361005,0.255150743150186,0.447140966119693,0.666905300239719,0.799255359593935,0.916140307033255,0.100625676158812,0.994736827857488,0.727083245123689,0.151946756072958,0.0579851422347816,0.962581973913652,0,0,0,0,0,0,1,0,0,0,0
OVCAR8,OvarianEpithelialTumor,0.257953173341656,OXPHOS_high,0.158318655153708,0.485765994172916,0.0238771986744563,0.501851499113893,0.919941748975099,0.962516555029347,0.414482221231416,0.594241020026613,0.046135211902052,0.0258885212791508,0.895510508493036,0.439972830385753,0.941954798360113,0.746170308112622,0.39233104607881,0.144676347710648,0.0588729922874052,0.351806367797578,0.0116749211773221,0.156546231734024,0.165362059883817,0.185468304400386,0.769785949554836,0.0798008066330452,0.591492782094731,0.478917814190052,0.739950315009548,0,0,0,1,0,0,0,0,0,0,0
OVISE,OvarianEpithelialTumor,-0.688265958116894,OXPHOS_low,0.99043479887628,0.860378248355181,0.399959831094047,0.067655556614164,0.654121793389795,0.985935121446072,0.8149281551275,0.843970025602607,0.950141282697006,0.856870876427053,0.749602399926325,0.841938792803603,0.86789147240488,0.613398991987145,0.605145399162321,0.99832299387662,0.822590528921944,0.477077626767129,0.0050348720688018,0.316193412142275,0.81927914330888,0.987414782227292,0.619359260116329,0.227204513888043,0.948491602908232,0.440214034224519,0.985420233577917,0,1,0,0,0,0,0,0,1,0,0
OVK18,OvarianEpithelialTumor,0.968967013575403,OXPHOS_high,0.0247549562916009,0.901800277687335,0.660452583149693,0.785692633045258,0.146925011304032,0.982845499592374,0.969517980627787,0.993256930954362,0.978321461442427,0.0052186223336232,0.175727298635126,0.0157429730364255,0.0131739753706566,0.154051840940507,0.996347546909678,0.910745948107119,0.0187544642122834,0.0077783985196267,0.0145427665282374,0.394535688870633,0.137858226834305,0.12621993625842,0.854570802098804,0.034158056504257,0.0898024652777821,0.947315768568181,0.495199700067404,0,1,0,0,0,0,0,0,0,1,1
OVMANA,OvarianEpithelialTumor,-1.42457258900522,OXPHOS_low,0.955808664331159,0.859153642207502,0.755199080770738,0.29014391753969,0.125020645580083,0.96697929460901,0.731908528520467,0.857257723491103,0.956357197626106,0.955103590844264,1.99489692762439e-05,0.0860933142760502,0.993800464606736,0.104178195850074,0.622774719121036,0.999559731859992,0.906207284087465,0.399685180352183,0.113195891586454,0.410191375166655,0.575699995728615,0.965674784796106,0.185993000888657,0.563402959387717,0.0063107192062545,0.827828418754202,0.916539487673032,0,1,0,0,0,0,0,0,0,0,0
OVTOKO,OvarianEpithelialTumor,-0.694315670273976,OXPHOS_low,0.788502775016819,0.0770116346557545,0.552882256532864,0.259433771743989,0.431555044962221,0.938322730875203,0.565561516244434,0.879753352257361,0.95398321155832,0.170249280908194,0.432178685919118,0.0281064167314126,0.958636736600588,0.783490379700032,0.0336141269244466,0.202155843814538,0.606608997298023,0.103050517951672,0.948784452589029,0.055903338226807,0.269850075202585,0.233341928377926,0.40171569554789,0.866317045294003,0.001415129949072,0.520132120619334,0.999510925157806,0,1,0,0,0,0,0,0,0,0,0
PACADD119,PancreaticAdenocarcinoma,0.487623654635361,OXPHOS_high,0.971368075562729,0.0351810013851688,0.0046367700768863,0.400010016268437,0.0348605867811037,0.117202485995464,0.267714913092378,0.281464604475042,0.11081955773762,0.926190977706011,0.95351903042897,0.368367655253305,0.989921765838034,0.254764751997855,0.121948622177613,0.95341108399504,0.655551842699899,0.859701852579368,0.739015873627633,0.199663659693164,0.816160125871578,0.129238476104699,0.643946958172726,0.0812195959740501,0.257946378815532,0.277735426176911,0.569301402858565,0,0,0,0,0,0,1,0,0,0,1
PACADD137,PancreaticAdenocarcinoma,0.468036513564924,OXPHOS_high,0.347283324121224,0.79665904706455,0.242134441498457,0.536687045368948,0.66567938000667,0.135049039610468,0.98390442556799,0.826344971938733,0.776938159025014,0.008559086072923,0.713147201924191,0.0735058678962151,0.755862754393973,0.111293647629155,0.804600082605982,0.976380717253594,0.0178598010397217,0.158466097400575,0.104044331896033,0.0197362283358608,0.0888451073186864,0.97162888339125,0.0198974487770093,0.0122546667266745,0.937145505188558,0.767773701903933,0.601718078335601,0,1,0,0,0,1,0,0,0,1,0
PACADD161,PancreaticAdenocarcinoma,-0.15659542147749,OXPHOS_low,0.993532241143823,0.638466826418182,8.02273798468408e-06,0.0688186816256797,0.15323845959249,0.974367308828302,0.806437664769496,0.904230851253425,0.0886585959874992,0.980862207719876,0.890755455190044,0.871592619511922,0.93635008487151,0.908477839662829,0.684409182973195,0.901484455717072,0.824280669788238,0.968779777382623,0.966863648678909,0.279297663906869,0.866129198069284,0.0305623297974292,0.921165629262174,0.155550661797106,0.554191021266595,0.744454314006005,0.104606089969899,0,1,0,0,0,0,1,0,0,0,1
PACADD165,PancreaticAdenocarcinoma,-0.176381239318395,OXPHOS_low,0.340977399638173,0.94306483120498,0.0213611424130527,0.913632244163326,0.466213753433652,0.735448571563221,0.982848349300056,0.883961018611501,0.223129730932157,0.924373390411983,0.836859956646652,0.497183797520148,0.612721143719815,0.387265905710103,0.916109128115633,0.145725412155259,0.958468911801713,0.223089875656624,0.800355271637495,0.672656264046358,0.964387584306158,0.955640721172592,0.503844995675418,0.0089622057506548,0.893069575257519,0.86599332520146,0.97393834633661,0,1,0,0,0,0,0,0,0,0,0
PACADD188,PancreaticAdenocarcinoma,0.336181451530474,OXPHOS_high,0.40036402408442,0.625224215959283,0.0710542464792406,0.471160808989518,0.087517952602268,0.0867956486231592,0.904950084246018,0.656833737470326,0.0993835354748095,0.857636247788948,0.893876788785144,0.04829615908569,0.907723421992096,0.733333133544663,0.0650220936683355,0.824960929303585,0.237792782869978,0.0570876869731313,0.0220507363677224,0.055182138376045,0.0923668881545369,0.755425715023503,0.343151819966114,0.80569385763509,0.0181832106343094,0.608833473213742,0.644769624977438,0,0,0,0,0,0,1,0,0,0,1
PANC0203,PancreaticAdenocarcinoma,-1.04322101451345,OXPHOS_low,0.867885645459255,0.185320921893432,0.0046406760635284,0.0640290998425679,0.117485256810171,0.751162312739912,0.158532947121277,0.145633394658356,0.0789374728620947,0.842740805884895,0.722599246628412,0.349891435911189,0.999868832591824,0.397500561909252,0.0303721257518633,0.880988829908802,0.108235233259331,0.972406818249981,0.602196167302766,0.0095210435658773,0.913003110028061,0.199930470255046,0.270148841946874,0.722554010315993,0.784431209003762,0.0276842370528026,0.0720403152393625,0,0,0,0,0,0,1,0,0,0,1
PANC0327,PancreaticAdenocarcinoma,-0.699449777936756,OXPHOS_low,0.897489715737096,0.0989973899487306,0.0591440605082162,0.0486253300822525,0.131891166012887,0.181660828449817,0.578076643663655,0.0062879004312291,0.4721137426101,0.994082373027235,0.877749145591127,0.563537236975339,0.918705514392981,0.752239694534059,0.129015594087941,0.59001499325973,0.713997831285885,0.504309584192125,0.275175504985399,0.233712268236426,0.780669386760764,0.0976938136683522,0.265840497208696,0.230912106115658,0.460719887284479,0.101808632377454,0.336455184177694,0,0,0,0,0,0,1,0,0,0,0
PANC0403,PancreaticAdenocarcinoma,-0.290857031263669,OXPHOS_low,0.962124090056361,0.251708347653787,5.42019773265892e-05,0.151344098015151,0.304098260099332,0.178713000583125,0.560025292131045,0.430987014818622,0.466944677333746,0.983186478420156,0.994030407516495,0.996567361465144,0.946297064573374,0.894906016271745,0.41886833260571,0.999985202596351,0.849471286010397,0.964698830857094,0.790007797175226,0.115227478494399,0.956916609580718,0.723259821251026,0.650809028188831,0.901139512199491,0.896569173528048,0.328092274142989,0.0585011157976216,1,0,0,0,0,0,1,0,0,0,1
PANC0504,PancreaticAdenocarcinoma,0.0655678707823616,0,0.627908108328996,0.207027927704624,0.0078945457704935,0.393945485046028,0.127027243895069,0.240289408939512,0.363631861368736,0.258064975722776,0.0386489796286289,0.585402862407034,0.47376651769437,0.841447614965972,0.712915592575552,0.684615127291256,0.0605855256176891,0.58901749892041,0.188406874943782,0.665652302831695,0.83297385650517,0.061416450496177,0.601610061910064,0.422473577582693,0.261278875727481,0.649488813895654,0.0267127476533072,0.163778477186774,0.507155679063891,0,0,0,0,0,0,1,0,0,0,0
